osm_id,osm_type,city_key,lat,lon,material_raw_tag,material
55991808,way,paris,48.896335229072896,2.2018320999766305,roof_tiles,tuile_terre_cuite
180595315,way,paris,48.8431889664737,2.4363578247278435,roof_tiles,tuile_terre_cuite
76143958,way,paris,48.88041069755679,2.205811633280564,roof_tiles,tuile_terre_cuite
1420757079,way,paris,48.79692909316758,2.326517270670968,roof_tiles,tuile_terre_cuite
56267830,way,paris,48.884884181481006,2.1917154484629986,roof_tiles,tuile_terre_cuite
49429314,way,paris,48.89745330855855,2.194983677634386,roof_tiles,tuile_terre_cuite
54449218,way,paris,48.89390793384916,2.197725769322319,roof_tiles,tuile_terre_cuite
63651724,way,paris,48.79120449400109,2.335891874700472,roof_tiles,tuile_terre_cuite
56267799,way,paris,48.88453111792207,2.191885238230371,roof_tiles,tuile_terre_cuite
76144075,way,paris,48.87777505337783,2.2043824946237254,roof_tiles,tuile_terre_cuite
55142407,way,paris,48.892156198691225,2.194917004485421,roof_tiles,tuile_terre_cuite
63656812,way,paris,48.78558277457946,2.3351474482099595,roof_tiles,tuile_terre_cuite
76144500,way,paris,48.87797933278862,2.208912939809796,roof_tiles,tuile_terre_cuite
443073397,way,paris,48.892517670677584,2.195990973357442,roof_tiles,tuile_terre_cuite
63654222,way,paris,48.80066465556437,2.3261973974778978,roof_tiles,tuile_terre_cuite
63652333,way,paris,48.795570601860994,2.324573779818215,roof_tiles,tuile_terre_cuite
55205401,way,paris,48.89871548854448,2.19793930389166,roof_tiles,tuile_terre_cuite
104213587,way,paris,48.88428787550614,2.199306434787568,roof_tiles,tuile_terre_cuite
55905010,way,paris,48.896815625447005,2.203317870127756,roof_tiles,tuile_terre_cuite
63652309,way,paris,48.79211370270208,2.327185684102928,roof_tiles,tuile_terre_cuite
52228343,way,paris,48.87727505621414,2.205193469596036,roof_tiles,tuile_terre_cuite
72277426,way,paris,48.87835624330938,2.201501780339186,roof_tiles,tuile_terre_cuite
67966913,way,paris,48.89316700633955,2.202097644651728,roof_tiles,tuile_terre_cuite
537119436,way,paris,48.89875413453063,2.3332145161279985,roof_tiles,tuile_terre_cuite
63655228,way,paris,48.80021124723533,2.3249427857502454,roof_tiles,tuile_terre_cuite
143506807,way,paris,48.76108159843529,2.389444576098652,roof_tiles,tuile_terre_cuite
104213601,way,paris,48.88499056871133,2.1988404103002828,roof_tiles,tuile_terre_cuite
63653925,way,paris,48.78632248464628,2.3358906501980385,roof_tiles,tuile_terre_cuite
58710390,way,paris,48.89355359550283,2.1994775551314167,roof_tiles,tuile_terre_cuite
76144363,way,paris,48.8784172477746,2.2087835139865093,roof_tiles,tuile_terre_cuite
403981063,way,paris,48.89200513261669,2.195830999636985,roof_tiles,tuile_terre_cuite
58771967,way,paris,48.89415556621136,2.199611918555298,roof_tiles,tuile_terre_cuite
49945804,way,paris,48.89823892451746,2.2063344867641224,roof_tiles,tuile_terre_cuite
52228337,way,paris,48.87694674468074,2.205066771928593,roof_tiles,tuile_terre_cuite
69999748,way,paris,48.86950469607015,2.3946135051887647,roof_tiles,tuile_terre_cuite
73840772,way,paris,48.91291434284371,2.33275915461778,roof_tiles,tuile_terre_cuite
388817180,way,paris,48.89569676264784,2.20056493898727,roof_tiles,tuile_terre_cuite
54187739,way,paris,48.89147705658747,2.1914830215063765,roof_tiles,tuile_terre_cuite
81860109,way,paris,48.86130661138058,2.439616776236844,roof_tiles,tuile_terre_cuite
175211863,way,paris,48.801305963959074,2.478157463838748,roof_tiles,tuile_terre_cuite
